DATE,Hour of Day,Day of Week,Outdoor Drybulb,Outdoor Dewpoint,Relative Humidity,Electric Demand (kW),Optimal (kW)
9/13/2016 3:00,3,2,51.98,48.02,0.86,65.596,67.3
9/13/2016 4:00,4,2,51.98,48.02,0.86,65.668,63.44
9/13/2016 5:00,5,2,51.98,48.92,0.89,70.804,65.05
9/13/2016 6:00,6,2,51.98,48.92,0.86,77.756,77.49
9/13/2016 7:00,7,2,53.96,50,0.8,107.66,102.94
9/13/2016 8:00,8,2,55.94,50,0.8,119.064,123.88
9/13/2016 9:00,9,2,55.94,53.06,0.78,141.372,148.45
9/13/2016 10:00,10,2,60.08,53.06,0.65,161.436,164.35
9/13/2016 11:00,11,2,64.94,51.98,0.61,174.96,170.06
9/13/2016 12:00,12,2,66.02,48.92,0.54,190.576,177.17
9/13/2016 13:00,13,2,68,51.08,0.53,192.356,182.4
9/13/2016 14:00,14,2,69.08,51.08,0.53,199.172,183.96
9/13/2016 15:00,15,2,69.08,51.98,0.53,198.028,196.47
9/13/2016 16:00,16,2,69.98,51.98,0.57,191.816,198.63
9/13/2016 17:00,17,2,68,53.06,0.63,185.2,198.04
9/13/2016 18:00,18,2,66.02,53.96,0.68,174.072,183
9/13/2016 19:00,19,2,64.04,55.04,0.73,167.308,164.09
9/13/2016 20:00,20,2,64.04,55.04,0.73,151.852,153.07
9/13/2016 21:00,21,2,64.04,55.04,0.73,143.176,151.2
9/13/2016 22:00,22,2,64.04,53.96,0.72,134.864,142.84
9/13/2016 23:00,23,2,62.96,53.96,0.83,128.692,119.22
9/14/2016 0:00,0,3,59,53.96,0.89,105.104,112.94
9/14/2016 1:00,1,3,53.96,51.98,0.96,73.068,85.11
9/14/2016 2:00,2,3,53.06,51.98,0.96,72.248,71.54
9/14/2016 3:00,3,3,53.06,48.92,0.89,59.84,63.14
9/14/2016 4:00,4,3,51.98,48.92,0.83,59.888,63.61
9/14/2016 5:00,5,3,53.96,48.92,0.89,65.564,62.35
9/14/2016 6:00,6,3,51.98,46.94,0.83,71.784,75.45
9/14/2016 7:00,7,3,48.02,48.02,0.77,99.664,102.42
9/14/2016 8:00,8,3,55.04,48.02,0.77,105.816,121.77
9/14/2016 9:00,9,3,55.04,48.02,0.6,139.672,153.48
9/14/2016 10:00,10,3,62.06,46.94,0.52,155.524,165.3
9/14/2016 11:00,11,3,64.94,44.96,0.43,182.996,181
9/14/2016 12:00,12,3,68,42.08,0.38,192.58,186.58
9/14/2016 13:00,13,3,71.06,42.08,0.35,194.412,187.66
9/14/2016 14:00,14,3,71.06,42.08,0.35,200.636,191.25
9/14/2016 15:00,15,3,71.06,46.04,0.41,200.568,205.7
9/14/2016 16:00,16,3,71.06,48.02,0.47,202.864,211.51
9/14/2016 17:00,17,3,69.08,46.04,0.44,197.9,208.15
9/14/2016 18:00,18,3,69.08,48.02,0.47,187.384,195.69
9/14/2016 19:00,19,3,66.02,44.96,0.53,170.736,157.37
9/14/2016 20:00,20,3,62.06,44.96,0.53,160.5,143.2
9/14/2016 21:00,21,3,62.06,46.04,0.6,151.964,131.51
9/14/2016 22:00,22,3,60.08,46.94,0.67,147.24,123.88
9/14/2016 23:00,23,3,57.92,48.02,0.75,144.108,119.07
9/15/2016 0:00,0,4,55.94,46.94,0.74,120.216,122.79
9/15/2016 1:00,1,4,53.06,48.02,0.83,83.832,99.04
9/15/2016 2:00,2,4,53.06,48.02,0.83,66.964,82.82
9/15/2016 3:00,3,4,53.06,46.94,0.89,66.572,65.52
9/15/2016 4:00,4,4,50,46.04,0.86,65.196,62.81
9/15/2016 5:00,5,4,50,46.04,0.86,68.596,65.82
9/15/2016 6:00,6,4,50,46.04,0.83,78.648,77.75
9/15/2016 7:00,7,4,48.92,46.94,0.77,110.74,101.73
9/15/2016 8:00,8,4,53.96,46.94,0.77,118.972,120.97
9/15/2016 9:00,9,4,53.96,48.02,0.62,148.744,154.84
9/15/2016 10:00,10,4,60.98,46.04,0.44,185.524,178.08
9/15/2016 11:00,11,4,69.08,46.04,0.42,197.304,191.54
9/15/2016 12:00,12,4,69.98,44.96,0.38,193.916,195.58
9/15/2016 13:00,13,4,73.94,44.96,0.33,197.404,198.03
9/15/2016 14:00,14,4,75.92,44.96,0.33,203.012,201.47
9/15/2016 15:00,15,4,75.92,44.96,0.33,204.832,210.81
9/15/2016 16:00,16,4,75.92,46.04,0.36,200.356,218.98
9/15/2016 17:00,17,4,75.02,44.96,0.34,196.772,213.41
9/15/2016 18:00,18,4,75.02,46.04,0.38,185.484,195.24
9/15/2016 19:00,19,4,69.08,48.02,0.51,175.296,165.66
9/15/2016 20:00,20,4,66.92,48.02,0.51,170.372,154.4
9/15/2016 21:00,21,4,66.92,48.92,0.56,158.84,150.44
9/15/2016 22:00,22,4,64.94,48.02,0.54,148.38,149.7
9/15/2016 23:00,23,4,64.94,48.92,0.6,147.776,145.98
9/16/2016 0:00,0,5,62.96,46.94,0.6,123.18,146.92
9/16/2016 1:00,1,5,57.02,42.08,0.62,87.688,104.36
9/16/2016 2:00,2,5,55.04,42.08,0.62,86.58,87.96
9/16/2016 3:00,3,5,55.04,39.92,0.61,71.668,69.42
9/16/2016 4:00,4,5,53.06,39.02,0.61,71.916,62.96
9/16/2016 5:00,5,5,51.98,39.02,0.63,76.34,64.89
9/16/2016 6:00,6,5,51.08,37.94,0.63,83.14,75.08
9/16/2016 7:00,7,5,48.92,37.04,0.61,112.304,98.6
9/16/2016 8:00,8,5,50,37.04,0.61,119.992,125.82
9/16/2016 9:00,9,5,50,35.96,0.54,136.024,150.41
9/16/2016 10:00,10,5,51.98,35.96,0.48,137.812,161.97
9/16/2016 11:00,11,5,55.04,33.98,0.43,151.096,168.21
9/16/2016 12:00,12,5,55.94,33.08,0.39,178.5,176.88
9/16/2016 13:00,13,5,60.08,33.98,0.36,177.46,177.83
9/16/2016 14:00,14,5,60.98,33.98,0.36,186.968,176.48
9/16/2016 15:00,15,5,60.98,32,0.35,191.456,176.73
9/16/2016 16:00,16,5,60.08,33.98,0.37,195.928,182.86
9/16/2016 17:00,17,5,60.08,35.06,0.41,192.692,176.62
9/16/2016 18:00,18,5,59,35.06,0.44,182.928,161.15
9/16/2016 19:00,19,5,53.96,37.94,0.59,171.524,138.67
9/16/2016 20:00,20,5,51.98,37.94,0.59,132.1,118.66
9/16/2016 21:00,21,5,51.98,37.94,0.61,119.384,104.72
9/16/2016 22:00,22,5,51.08,37.94,0.63,113.216,97.94
9/16/2016 23:00,23,5,50,37.94,0.68,109.788,95.57
9/17/2016 0:00,0,6,48.02,37.94,0.76,85.08,90.72
9/17/2016 1:00,1,6,48.02,39.02,0.8,69.2,79.66
9/17/2016 2:00,2,6,44.96,39.02,0.8,69.672,71.9
9/17/2016 3:00,3,6,44.96,39.02,0.86,69.78,66.67
9/17/2016 4:00,4,6,42.98,39.02,0.86,67.816,64.94
9/17/2016 5:00,5,6,42.98,39.02,0.86,67,64.62
9/17/2016 6:00,6,6,42.98,39.02,0.86,74.228,65.12
9/17/2016 7:00,7,6,42.98,41,0.82,74.436,68.59
9/17/2016 8:00,8,6,46.04,41,0.82,69.256,69.96
9/17/2016 9:00,9,6,46.04,44.06,0.69,69.84,79.34
9/17/2016 10:00,10,6,53.96,48.92,0.6,106.544,90.19
9/17/2016 11:00,11,6,62.96,51.08,0.59,113.916,106.01
9/17/2016 12:00,12,6,66.02,51.98,0.57,123.184,127.79
9/17/2016 13:00,13,6,68,53.96,0.57,125.652,101.08
9/17/2016 14:00,14,6,69.98,53.96,0.57,72.608,86.08
9/17/2016 15:00,15,6,69.98,53.96,0.55,67.392,78.52
9/17/2016 16:00,16,6,71.06,51.08,0.53,65.664,69.09
9/17/2016 17:00,17,6,69.08,51.98,0.55,64.232,65.11
9/17/2016 18:00,18,6,69.08,51.98,0.57,64.936,62.37
9/17/2016 19:00,19,6,66.02,55.04,0.75,65.564,52.84
9/17/2016 20:00,20,6,62.96,55.04,0.75,72.416,58.72
9/17/2016 21:00,21,6,62.96,55.04,0.83,71.436,56.24
9/17/2016 22:00,22,6,60.08,53.96,0.87,68.576,57.34
9/17/2016 23:00,23,6,57.92,55.04,0.9,62.792,60.71
9/18/2016 0:00,0,7,57.92,55.94,0.86,61.884,73.7
9/18/2016 1:00,1,7,60.98,57.02,0.84,60.14,72.27
9/18/2016 2:00,2,7,62.06,57.02,0.84,59.68,70.88
9/18/2016 3:00,3,7,62.06,57.02,0.84,59.656,69.24
9/18/2016 4:00,4,7,62.06,57.02,0.81,59.732,69.65
9/18/2016 5:00,5,7,62.96,59,0.87,58.556,65.25
9/18/2016 6:00,6,7,62.96,64.04,0.9,57.96,65.56
9/18/2016 7:00,7,7,68,66.92,0.87,54.756,66.87
9/18/2016 8:00,8,7,71.06,66.92,0.87,47.652,63.36
9/18/2016 9:00,9,7,71.06,66.92,0.79,49.504,66.53
9/18/2016 10:00,10,7,73.94,66.92,0.76,54.792,64.93
9/18/2016 11:00,11,7,75.02,66.92,0.76,56.756,63.02
9/18/2016 12:00,12,7,75.02,68,0.82,58.892,59.4
9/18/2016 13:00,13,7,75.02,69.08,0.85,59.812,55.85
9/18/2016 14:00,14,7,73.94,69.98,0.87,58.848,53.83
9/18/2016 15:00,15,7,73.94,69.08,0.87,57.54,52.73
9/18/2016 16:00,16,7,73.04,69.08,0.87,54.304,52.5
9/18/2016 17:00,17,7,73.04,69.08,0.91,52.58,50.91
9/18/2016 18:00,18,7,71.96,69.08,0.97,50.996,49.59
9/18/2016 19:00,19,7,69.08,68,0.96,59.604,50.55
9/18/2016 20:00,20,7,69.08,68,0.96,60.024,51.01
9/18/2016 21:00,21,7,69.08,68,0.96,58.016,51.53
9/18/2016 22:00,22,7,69.08,66.92,0.96,57.64,51.96
9/18/2016 23:00,23,7,68,68,1,55.38,52.29
9/19/2016 0:00,0,1,68,68,1,54.94,51.99
9/19/2016 1:00,1,1,66.92,66.92,1,55.676,51.06
9/19/2016 2:00,2,1,66.02,66.02,0.97,53.996,55.9
9/19/2016 3:00,3,1,66.92,66.02,0.97,52.784,62.63
9/19/2016 4:00,4,1,68,64.94,0.9,59.484,78.21
9/19/2016 5:00,5,1,68,62.96,0.9,64.768,98.1
9/19/2016 6:00,6,1,66.02,59,0.84,168.16,135.9
9/19/2016 7:00,7,1,62.06,57.92,0.81,165.52,170.46
9/19/2016 8:00,8,1,64.04,57.92,0.81,184.772,182.07
9/19/2016 9:00,9,1,64.04,57.02,0.73,201.02,191.09
9/19/2016 10:00,10,1,66.02,51.98,0.57,207.208,199.61
9/19/2016 11:00,11,1,68,51.98,0.53,210.02,204.01
9/19/2016 12:00,12,1,69.98,51.08,0.48,211.564,202.49
9/19/2016 13:00,13,1,73.04,44.96,0.37,210.336,202.59
9/19/2016 14:00,14,1,73.04,44.96,0.37,213.316,208.57
9/19/2016 15:00,15,1,73.04,44.06,0.37,212.744,215.06
9/19/2016 16:00,16,1,71.96,42.98,0.38,212.816,216.19
9/19/2016 17:00,17,1,69.98,44.06,0.41,208.536,201.95
9/19/2016 18:00,18,1,69.08,42.98,0.43,195.228,166.95
9/19/2016 19:00,19,1,62.96,42.98,0.53,183.312,141.7
9/19/2016 20:00,20,1,60.08,42.98,0.53,169.108,130.28
9/19/2016 21:00,21,1,60.08,39.92,0.53,159.148,122.25
9/19/2016 22:00,22,1,57.02,37.94,0.55,123.248,115.34
9/19/2016 23:00,23,1,53.96,39.02,0.61,105.388,111.58
9/20/2016 0:00,0,2,51.98,39.02,0.66,98.796,111.58
9/20/2016 1:00,1,2,48.92,39.92,0.76,91.004,94.42
9/20/2016 2:00,2,2,46.94,39.92,0.76,70.148,80.39
9/20/2016 3:00,3,2,46.94,39.92,0.79,68.256,70.5
9/20/2016 4:00,4,2,46.04,39.02,0.76,67.232,69.21
9/20/2016 5:00,5,2,46.04,39.02,0.8,71.136,70.87
9/20/2016 6:00,6,2,44.96,39.02,0.82,80.044,79.49
9/20/2016 7:00,7,2,44.96,41,0.74,107.936,101.46
9/20/2016 8:00,8,2,48.92,41,0.74,121.104,117.38
9/20/2016 9:00,9,2,48.92,42.08,0.62,136.696,149.07
9/20/2016 10:00,10,2,55.04,39.02,0.49,172.54,164.02
9/20/2016 11:00,11,2,57.92,39.92,0.46,182.908,175.28
9/20/2016 12:00,12,2,60.98,39.02,0.41,188.704,185.22
9/20/2016 13:00,13,2,64.94,44.06,0.45,199.688,185.07
9/20/2016 14:00,14,2,66.02,44.06,0.45,203.016,186.99
9/20/2016 15:00,15,2,66.02,44.96,0.45,204.944,197.08
9/20/2016 16:00,16,2,66.92,46.04,0.47,206.892,203.49
9/20/2016 17:00,17,2,66.92,46.94,0.49,204.084,201.76
9/20/2016 18:00,18,2,66.92,44.96,0.42,195.44,185.58
9/20/2016 19:00,19,2,66.02,46.04,0.62,177.948,150.07
9/20/2016 20:00,20,2,59,46.04,0.62,160.72,133.39
9/20/2016 21:00,21,2,59,46.04,0.62,150,124.07
9/20/2016 22:00,22,2,59,48.02,0.7,145.636,118.39
9/20/2016 23:00,23,2,57.92,48.92,0.77,138.328,115.39
9/21/2016 0:00,0,3,55.94,48.02,0.83,113.084,112.49
9/21/2016 1:00,1,3,53.96,48.02,0.86,82.392,94.36
9/21/2016 2:00,2,3,51.98,48.02,0.86,80.336,77.37
9/21/2016 3:00,3,3,51.98,46.94,0.89,63.948,64.65
9/21/2016 4:00,4,3,50,48.02,0.89,61.608,63.09
9/21/2016 5:00,5,3,51.08,46.94,0.89,65.272,65.31
9/21/2016 6:00,6,3,50,46.94,0.89,71.316,76.28
9/21/2016 7:00,7,3,51.08,50,0.8,107.456,107.01
9/21/2016 8:00,8,3,55.94,50,0.8,111.472,123.35
9/21/2016 9:00,9,3,55.94,50,0.69,136.528,151.57
9/21/2016 10:00,10,3,60.08,51.08,0.65,184.072,161
9/21/2016 11:00,11,3,62.96,51.98,0.61,195.216,172.93
9/21/2016 12:00,12,3,66.02,51.98,0.55,194.804,188.2
9/21/2016 13:00,13,3,71.06,51.08,0.51,195.768,186.49
9/21/2016 14:00,14,3,69.98,51.08,0.51,196.492,188.67
9/21/2016 15:00,15,3,69.98,51.98,0.59,197.308,191.79
9/21/2016 16:00,16,3,66.92,51.98,0.61,193.408,197.94
9/21/2016 17:00,17,3,66.02,50,0.56,186.884,195.37
9/21/2016 18:00,18,3,66.02,51.08,0.61,177.808,180.75
9/21/2016 19:00,19,3,62.06,53.06,0.72,169.088,157.01
9/21/2016 20:00,20,3,62.06,53.06,0.72,157.972,143.72
9/21/2016 21:00,21,3,62.06,53.06,0.78,151.692,133.96
9/21/2016 22:00,22,3,60.08,53.06,0.84,139.668,122.92
9/21/2016 23:00,23,3,57.92,53.96,0.87,130.02,116.53
9/22/2016 0:00,0,4,57.92,53.06,0.9,108.592,112.5
9/22/2016 1:00,1,4,53.96,51.98,0.93,77.864,87.75
9/22/2016 2:00,2,4,53.96,51.98,0.93,60.508,72.99
9/22/2016 3:00,3,4,53.96,51.98,0.93,61.672,63.43
9/22/2016 4:00,4,4,53.96,51.08,0.86,61.504,64.19
9/22/2016 5:00,5,4,55.04,51.08,0.86,65.064,66.39
9/22/2016 6:00,6,4,55.04,51.08,0.86,74.084,77.2
9/22/2016 7:00,7,4,55.04,50,0.8,108.304,102.72
9/22/2016 8:00,8,4,55.94,50,0.8,108.844,125.13
9/22/2016 9:00,9,4,55.94,50,0.77,121.092,140.74
9/22/2016 10:00,10,4,57.02,51.08,0.78,126.12,144.55
9/22/2016 11:00,11,4,57.92,51.08,0.75,129.36,150.28
9/22/2016 12:00,12,4,59,53.06,0.81,135.548,150.84
9/22/2016 13:00,13,4,59,55.04,0.83,180.6,149.24
9/22/2016 14:00,14,4,60.08,55.04,0.83,177.788,150.14
9/22/2016 15:00,15,4,60.08,55.04,0.83,181.612,152.07
9/22/2016 16:00,16,4,60.08,55.94,0.8,179.952,157.13
9/22/2016 17:00,17,4,62.06,53.96,0.78,176.14,152.07
9/22/2016 18:00,18,4,60.98,53.96,0.8,163.852,140.57
9/22/2016 19:00,19,4,59,55.04,0.9,162.552,121.28
9/22/2016 20:00,20,4,57.92,55.04,0.9,162.484,106.53
9/22/2016 21:00,21,4,57.92,55.04,0.87,157.376,100.93
9/22/2016 22:00,22,4,59,53.96,0.83,151.648,99.28
9/22/2016 23:00,23,4,59,55.04,0.87,146.724,94.35
9/23/2016 0:00,0,5,59,55.04,0.9,125.352,92.28
9/23/2016 1:00,1,5,57.92,55.04,0.9,97.12,75.75
9/23/2016 2:00,2,5,57.92,55.04,0.9,93.936,66.54
9/23/2016 3:00,3,5,57.92,55.04,0.9,62.38,61.65
9/23/2016 4:00,4,5,57.92,53.96,0.87,62.952,62.72
9/23/2016 5:00,5,5,57.92,53.96,0.87,68.264,68.3
9/23/2016 6:00,6,5,57.92,46.04,0.69,76.192,85.81
9/23/2016 7:00,7,5,55.94,46.94,0.67,102.176,109.32
9/23/2016 8:00,8,5,57.92,46.94,0.67,112.688,132.67
9/23/2016 9:00,9,5,57.92,48.02,0.6,145.264,159.27
9/23/2016 10:00,10,5,62.06,48.92,0.58,159.172,165.83
9/23/2016 11:00,11,5,64.04,50,0.53,177.432,182.91
9/23/2016 12:00,12,5,68,51.08,0.49,196.164,199.49
9/23/2016 13:00,13,5,73.04,30.02,0.18,193.02,171.42
9/23/2016 14:00,14,5,75.92,30.02,0.18,202.4,190.76
9/23/2016 15:00,15,5,75.92,42.98,0.32,206.508,209.03
9/23/2016 16:00,16,5,75.02,46.04,0.35,206.196,215.24
9/23/2016 17:00,17,5,75.92,50,0.43,201.168,224.04
9/23/2016 18:00,18,5,73.94,51.98,0.49,190.852,207.88
9/23/2016 19:00,19,5,66.92,53.06,0.65,181.044,172.03
9/23/2016 20:00,20,5,64.94,53.06,0.65,173.352,162.77
9/23/2016 21:00,21,5,64.94,53.06,0.75,168.424,148.71
9/23/2016 22:00,22,5,60.98,53.96,0.8,160.748,138.93
9/23/2016 23:00,23,5,60.08,53.06,0.87,155.656,123.52
9/24/2016 0:00,0,6,57.02,53.06,0.9,128.676,104.34
9/24/2016 1:00,1,6,55.94,51.98,0.93,96.784,89.33
9/24/2016 2:00,2,6,53.96,51.98,0.93,75.808,72.06
9/24/2016 3:00,3,6,53.96,51.98,0.93,57.292,63.66
9/24/2016 4:00,4,6,53.96,50,0.89,56.688,60.07
9/24/2016 5:00,5,6,53.06,50,0.93,57.168,56.1
9/24/2016 6:00,6,6,51.98,48.02,0.93,83.308,54.37
9/24/2016 7:00,7,6,59,53.96,0.72,95.584,72.07
9/24/2016 8:00,8,6,62.96,53.96,0.72,93.608,69.86
9/24/2016 9:00,9,6,62.96,55.04,0.63,106.684,80.52
9/24/2016 10:00,10,6,68,55.04,0.53,118.528,92.69
9/24/2016 11:00,11,6,73.04,55.04,0.48,122.9,100.6
9/24/2016 12:00,12,6,75.92,55.04,0.42,125.116,115.35
9/24/2016 13:00,13,6,80.96,53.06,0.38,118.7,82.78
9/24/2016 14:00,14,6,80.96,53.06,0.38,64.636,73.08
9/24/2016 15:00,15,6,80.96,53.06,0.35,62.004,65.04
9/24/2016 16:00,16,6,84.02,53.06,0.36,62.656,55.88
9/24/2016 17:00,17,6,82.94,53.96,0.39,62.74,49.29
9/24/2016 18:00,18,6,80.96,59,0.52,61.624,44.83
9/24/2016 19:00,19,6,73.04,57.02,0.59,61.596,42.62
9/24/2016 20:00,20,6,71.96,57.02,0.59,67.124,49.79
9/24/2016 21:00,21,6,71.96,57.92,0.68,66.656,51.98
9/24/2016 22:00,22,6,69.08,57.02,0.71,66.16,55.59
9/24/2016 23:00,23,6,66.92,57.92,0.75,62.732,58.01
9/25/2016 0:00,0,7,66.02,57.92,0.81,59.732,63.58
9/25/2016 1:00,1,7,62.96,57.02,0.9,59.328,55.72
9/25/2016 2:00,2,7,60.08,57.02,0.9,58.028,55.55
9/25/2016 3:00,3,7,60.08,57.02,0.93,56.324,53.42
9/25/2016 4:00,4,7,59,57.02,0.93,55.064,53.39
9/25/2016 5:00,5,7,59,55.94,0.96,55.188,52.04
9/25/2016 6:00,6,7,57.02,53.96,0.93,54.072,53.77
9/25/2016 7:00,7,7,55.04,57.02,0.87,51.304,58.57
9/25/2016 8:00,8,7,60.98,57.02,0.87,43.592,58.3
9/25/2016 9:00,9,7,60.98,60.08,0.79,46.484,63.94
9/25/2016 10:00,10,7,66.92,60.08,0.62,53.892,69.5
9/25/2016 11:00,11,7,73.94,60.98,0.56,56.852,70.25
9/25/2016 12:00,12,7,78.08,62.06,0.54,58.076,72.11
9/25/2016 13:00,13,7,82.94,59,0.43,58.472,70.46
9/25/2016 14:00,14,7,84.02,59,0.43,59.536,62.63
9/25/2016 15:00,15,7,84.02,59,0.42,59.14,58.77
9/25/2016 16:00,16,7,84.92,60.08,0.42,59.596,57.83
9/25/2016 17:00,17,7,86,60.08,0.45,59.54,56.33
9/25/2016 18:00,18,7,84.02,60.08,0.49,59.144,56.27
9/25/2016 19:00,19,7,73.94,60.08,0.68,61.648,51.59
9/25/2016 20:00,20,7,71.06,60.08,0.68,68.276,55.71
9/25/2016 21:00,21,7,71.06,60.08,0.76,66.872,53.59
9/25/2016 22:00,22,7,68,60.08,0.81,65.324,53.6
9/25/2016 23:00,23,7,66.02,60.08,0.84,62.024,54.49
9/26/2016 0:00,0,1,64.94,60.08,0.81,59.736,55.19
9/26/2016 1:00,1,1,64.94,59,0.87,58.34,49.92
9/26/2016 2:00,2,1,62.96,59,0.87,56.62,54.32
9/26/2016 3:00,3,1,62.96,57.92,0.93,56.02,59.49
9/26/2016 4:00,4,1,60.08,59,0.93,61.336,78.96
9/26/2016 5:00,5,1,60.98,59,0.93,61.872,102.48
9/26/2016 6:00,6,1,60.98,57.02,0.93,170.2,130.07
9/26/2016 7:00,7,1,60.08,60.98,0.96,165.024,156.55
9/26/2016 8:00,8,1,62.06,60.98,0.96,163.256,165.07
9/26/2016 9:00,9,1,62.06,60.98,0.87,174.744,172.68
9/26/2016 10:00,10,1,64.94,60.98,0.81,181.86,178.4
9/26/2016 11:00,11,1,66.92,60.98,0.81,184.132,181.82
9/26/2016 12:00,12,1,66.92,62.06,0.73,182.468,191.77
9/26/2016 13:00,13,1,71.06,62.06,0.71,185.78,198.96
9/26/2016 14:00,14,1,71.96,62.06,0.71,201.704,206.34
9/26/2016 15:00,15,1,71.96,62.96,0.73,206.156,217.77
9/26/2016 16:00,16,1,71.96,64.04,0.76,203.816,223.41
9/26/2016 17:00,17,1,71.96,64.94,0.81,197.908,205.56
9/26/2016 18:00,18,1,71.06,64.94,0.87,184.92,174.45
9/26/2016 19:00,19,1,66.92,60.08,0.84,177.636,154.24
9/26/2016 20:00,20,1,64.94,60.08,0.84,168.132,152.54
9/26/2016 21:00,21,1,64.94,60.08,0.87,154.688,155.86
9/26/2016 22:00,22,1,64.04,59,0.9,132.968,139.18
9/26/2016 23:00,23,1,62.06,57.92,0.9,127.204,121.87
9/27/2016 0:00,0,2,60.98,57.92,0.9,106.424,118.21
9/27/2016 1:00,1,2,60.08,55.94,0.86,75.492,97.93
9/27/2016 2:00,2,2,60.08,55.94,0.86,57.26,79.47
9/27/2016 3:00,3,2,60.08,55.94,0.9,57.012,64.93
9/27/2016 4:00,4,2,59,55.94,0.9,57.648,61.79
9/27/2016 5:00,5,2,59,55.04,0.9,61.2,64.28
9/27/2016 6:00,6,2,57.92,55.04,0.9,68.96,78.19
9/27/2016 7:00,7,2,57.02,55.04,0.9,139.128,104.19
9/27/2016 8:00,8,2,57.92,55.04,0.9,148.564,127.5
9/27/2016 9:00,9,2,57.92,55.94,0.93,152.568,135.38
9/27/2016 10:00,10,2,57.92,55.94,0.93,157.576,140.67
9/27/2016 11:00,11,2,57.92,55.94,0.93,154.976,143.09
9/27/2016 12:00,12,2,57.92,55.94,0.93,157.804,145.23
9/27/2016 13:00,13,2,59,55.94,0.9,156.984,145.28
9/27/2016 14:00,14,2,59,55.94,0.9,155.212,145.38
9/27/2016 15:00,15,2,59,55.94,0.9,154.18,147.48
9/27/2016 16:00,16,2,59,55.94,0.9,156.876,148.97
9/27/2016 17:00,17,2,59,55.04,0.9,150.768,145.24
9/27/2016 18:00,18,2,57.92,55.04,0.93,143.1,134.14
9/27/2016 19:00,19,2,57.02,53.96,0.89,144.536,116.83
9/27/2016 20:00,20,2,57.02,53.96,0.89,137.856,101.72
9/27/2016 21:00,21,2,57.02,55.04,0.93,123.712,94.08
9/27/2016 22:00,22,2,57.02,53.96,0.89,104.14,91.19
9/27/2016 23:00,23,2,57.02,55.04,0.93,102.964,87.21
9/28/2016 0:00,0,3,57.02,55.04,0.93,89.92,88.09
9/28/2016 1:00,1,3,57.02,55.04,0.93,70.032,73.95
9/28/2016 2:00,2,3,57.02,55.04,0.93,68.472,65.62
9/28/2016 3:00,3,3,57.02,55.04,0.93,55.844,61.29
9/28/2016 4:00,4,3,57.02,55.04,0.9,54.416,63.85
9/28/2016 5:00,5,3,57.92,55.94,0.93,57.324,67.74
9/28/2016 6:00,6,3,57.92,55.94,0.93,65.36,84.4
9/28/2016 7:00,7,3,57.92,55.94,0.93,117.772,111.74
9/28/2016 8:00,8,3,57.92,55.94,0.93,128.648,135.42
9/28/2016 9:00,9,3,57.92,55.94,0.93,113.52,142.23
9/28/2016 10:00,10,3,57.92,57.02,0.93,113.744,146.03
9/28/2016 11:00,11,3,59,57.02,0.93,115.98,146.69
9/28/2016 12:00,12,3,59,57.02,0.93,116.448,148.15
9/28/2016 13:00,13,3,59,57.02,0.93,115.404,144.41
9/28/2016 14:00,14,3,59,55.94,0.9,117.572,145.72
9/28/2016 15:00,15,3,59,57.02,0.93,120.032,147.05
9/28/2016 16:00,16,3,59,55.94,0.9,116.188,148.79
9/28/2016 17:00,17,3,59,55.94,0.93,113.444,145.53
9/28/2016 18:00,18,3,57.92,55.94,0.93,106.564,135.88
9/28/2016 19:00,19,3,57.92,55.94,0.93,107.196,118.89
9/28/2016 20:00,20,3,57.92,55.94,0.93,106.852,104.15
9/28/2016 21:00,21,3,57.92,55.94,0.96,99.348,95.54
9/28/2016 22:00,22,3,57.02,57.02,0.97,84.208,91.14
9/28/2016 23:00,23,3,57.92,55.94,0.93,84.6,88.98
9/29/2016 0:00,0,4,57.92,55.94,0.93,80.68,88.43
9/29/2016 1:00,1,4,57.92,55.94,0.93,71.592,73.63
9/29/2016 2:00,2,4,57.92,55.94,0.93,58.216,65.1
9/29/2016 3:00,3,4,57.92,55.94,0.96,57.756,58.58
9/29/2016 4:00,4,4,57.02,55.94,0.96,58.484,59.88
9/29/2016 5:00,5,4,57.02,55.94,0.96,62.208,67.13
9/29/2016 6:00,6,4,57.02,55.04,0.93,72.636,85.43
9/29/2016 7:00,7,4,57.02,55.04,0.93,108.552,110.9
9/29/2016 8:00,8,4,57.02,55.04,0.93,110.608,133.42
9/29/2016 9:00,9,4,57.02,55.04,0.93,118.676,140.75
9/29/2016 10:00,10,4,57.02,55.04,0.93,120.208,142.84
9/29/2016 11:00,11,4,57.02,55.04,0.93,122.792,144.11
9/29/2016 12:00,12,4,57.02,53.96,0.89,121.22,147.09
9/29/2016 13:00,13,4,57.02,53.96,0.87,122.888,144.22
9/29/2016 14:00,14,4,57.92,53.06,0.87,131.804,143.71
9/29/2016 15:00,15,4,57.02,53.06,0.87,134.7,145.35
9/29/2016 16:00,16,4,57.02,51.08,0.81,137.504,146.46
9/29/2016 17:00,17,4,57.02,50,0.8,130.096,142.05
9/29/2016 18:00,18,4,55.94,50,0.83,121.44,130.13
9/29/2016 19:00,19,4,55.04,48.92,0.83,128.988,111.4
9/29/2016 20:00,20,4,53.96,48.92,0.83,127.688,96.02
9/29/2016 21:00,21,4,53.96,48.02,0.83,119.672,87.52
